time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL (l),speed_kmh,fuel_value
2025-07-04 12:04:07.000,2025-07-04 12:05:17,2052385008894624039,,,37.24928543648565,2290530.0
2025-07-04 12:31:18.000,2025-07-04 12:32:20,2052391817516679463,,,85.0,2291180.0
2025-07-04 13:10:32.000,2025-07-04 13:11:01,2052401552312008999,,,94.0,2292190.0
2025-07-09 13:39:35.000,2025-07-09 13:40:51,2054220999850803495,,,53.58207757412632,2292950.0
2025-07-09 13:54:43.000,2025-07-09 13:55:06,2054224585817784615,,,60.00000000000001,2293790.0
2025-07-09 14:11:49.000,2025-07-09 14:12:56,2054229074066407719,,,4.0,2294350.0
2025-07-09 14:18:51.001,2025-07-09 14:20:03,2054230864652435751,,,0.0,2294710.0
2025-07-10 06:53:44.000,2025-07-10 06:54:56,2054481232388948263,,,38.0,2295220.0
2025-07-10 07:26:54.000,2025-07-10 07:27:18,2054489380202299687,,,38.0,2297250.0
2025-07-11 08:39:07.000,2025-07-11 08:40:05,2054870081212629287,,,23.0,2298260.0
2025-07-12 06:38:49.000,2025-07-12 06:39:21,2055202088325234983,,,82.0,2299050.0
2025-07-12 06:50:52.000,2025-07-12 06:51:35,2055205164435996967,,,49.0,2299800.0
2025-07-12 07:49:45.000,2025-07-12 07:50:38,2055220026620854567,,,35.11578089599783,2300580.0
2025-07-12 09:20:00.000,2025-07-12 09:21:08,2055242799925870887,,,61.4530795681135,2301740.0
2025-07-12 09:22:01.000,2025-07-12 09:23:11,2055243318098723111,,,0.6648681684332693,2301830.0
2025-07-12 13:02:51.000,2025-07-12 13:03:12,2055298685168042279,,,50.0,2302290.0
2025-07-12 13:15:56.001,2025-07-12 13:16:26,2055302017781874983,,,0.0,2302880.0
2025-07-12 13:20:58.000,2025-07-12 13:21:32,2055303299309469991,,,24.60567823343849,2303010.0
2025-07-17 21:33:28.000,2025-07-17 21:34:20,2057239258481262887,,,127.0,2304370.0
2025-07-17 21:40:30.000,2025-07-17 21:42:25,2057241291344363815,,,68.0,2305020.0
2025-07-18 07:23:48.000,2025-07-18 07:24:51,2057387865582813479,,,10.0,2305330.0
2025-07-18 07:30:51.000,2025-07-18 07:34:18,2057390244390502695,,,50.0,2305650.0
2025-07-18 07:42:56.000,2025-07-18 07:43:24,2057392534375743783,,,27.0,2306720.0
2025-07-23 08:51:58.002,2025-07-23 08:53:20,2059222071656907047,,,35.0,2307220.0
2025-07-23 09:04:02.000,2025-07-23 09:04:31,2059224888270504231,,,44.0,2307730.0
2025-07-23 09:31:11.000,2025-07-23 09:31:44,2059231737724354855,,,80.0,2308510.0
2025-07-24 09:31:29.000,2025-07-24 09:32:15,2059594251817337127,,,6.0,2309060.0
2025-07-24 12:52:51.000,2025-07-24 12:53:51,2059644989373317415,,,34.0,2309710.0
2025-07-24 12:58:54.000,2025-07-24 12:59:55,2059646516649312551,,,63.0,2309980.0
2025-07-24 13:24:02.000,2025-07-24 13:25:06,2059652852309066023,,,75.0,2310820.0
2025-07-24 13:31:05.000,2025-07-24 13:32:14,2059654646015738151,,,14.0,2311100.0
2025-07-25 11:52:09.000,2025-07-25 11:53:02,2059992071510786343,,,104.0,2311830.0
2025-07-25 12:04:14.000,2025-07-25 12:05:32,2059995218052120871,,,0.0,2313340.0
2025-07-25 12:05:15.000,2025-07-25 12:06:01,2059995338680451367,,,12.0,2313370.0
2025-07-25 13:16:23.000,2025-07-25 13:17:35,2060013350628458791,,,15.810528005333763,2313810.0
2025-07-25 13:25:25.000,2025-07-25 13:26:36,2060015618563768615,,,126.0,2314430.0
2025-07-25 13:33:30.000,2025-07-25 13:34:44,2060017664360923431,,,39.0,2315430.0
2025-08-05 07:25:45.000,2025-08-05 07:26:07,2063911164670443815,,,73.0,2316690.0
2025-08-05 07:48:55.000,2025-08-05 07:49:31,2063917056344277287,,,47.0,2317300.0
2025-08-05 11:52:49.000,2025-08-05 11:53:49,2063978534472548647,,,32.98598035644836,2318110.0
2025-08-05 11:56:52.000,2025-08-05 11:57:53,2063979558234784039,,,21.0,2318170.0
2025-08-05 12:02:54.000,2025-08-05 12:03:59,2063981092259856679,,,19.0,2318310.0
2025-08-05 13:28:28.000,2025-08-05 13:29:33,2064002628739760423,,,2.0,2318670.0
2025-08-08 12:01:01.000,2025-08-08 12:02:10,2065067801026003239,,,49.0,2319410.0
2025-08-08 12:12:04.000,2025-08-08 12:13:23,2065070623876448551,,,72.0,2319890.0
2025-08-08 12:30:10.000,2025-08-08 12:31:02,2065075065657032999,,,78.0,2320330.0
2025-08-08 12:36:12.000,2025-08-08 12:37:09,2065076605117628711,,,46.0,2320550.0
2025-08-12 10:03:33.000,2025-08-12 10:06:30,2066488242077974823,,,36.43810923098768,2321140.0
2025-08-12 10:08:34.000,2025-08-12 10:09:32,2066489004102517031,,,15.997580052720282,2321370.0
2025-08-12 10:12:35.000,2025-08-12 10:13:34,2066490018993553703,,,46.0,2321590.0
2025-08-12 10:24:39.000,2025-08-12 10:25:46,2066493092785094951,,,53.0,2322200.0
2025-08-26 08:50:45.000,2025-08-26 08:51:41,2071542844044116263,,,102.7934340410033,2324623.0
2025-08-26 10:16:11.000,2025-08-26 10:16:40,2071564229818958119,,,32.0,2326950.0
2025-08-26 11:00:42.000,2025-08-26 11:01:05,2071575409539301671,,,16.0,2327130.0
2025-09-02 08:24:26.000,2025-09-02 08:27:14,2074073407510774055,,,82.0,2329470.0
2025-09-02 08:25:27.000,2025-09-02 08:27:14,2074073407511134503,,,79.33229209751401,2329540.0
2025-09-02 08:28:28.000,2025-09-02 08:29:09,2074073887352078631,,,80.20273231802553,2329750.0
2025-09-02 12:49:31.001,2025-09-02 12:50:53,2074139755108483367,,,70.0,2330180.0
2025-09-02 12:55:33.000,2025-09-02 12:56:50,2074141254689505575,,,38.0,2330500.0
2025-09-02 13:00:34.000,2025-09-02 13:00:54,2074142278800539943,,,45.0,2330780.0
2025-09-02 13:02:35.000,2025-09-02 13:02:56,2074142789494964519,,,70.64455789662135,2330870.0
2025-09-02 13:12:38.000,2025-09-02 13:13:55,2074145550656389415,,,66.0,2331440.0
2025-09-02 13:31:47.000,2025-09-02 13:32:07,2074150134622781735,,,15.000000000000002,2332070.0
2025-09-03 13:21:14.000,2025-09-03 13:21:38,2074509882635419943,,,103.0,2334010.0
2025-09-03 13:27:16.000,2025-09-03 13:27:43,2074511415343235367,,,38.0,2334200.0
2025-09-04 12:59:30.000,2025-09-04 12:59:57,2074866811542733095,,,9.489650404044768,2334430.0
2025-09-10 08:10:57.000,2025-09-10 08:18:13,2076970238309794087,,,14.0,2334900.0
2025-09-11 12:23:41.000,2025-09-11 12:24:42,2077394658220081447,,,20.0,2335390.0
2025-09-14 15:34:35.000,2025-09-14 15:35:55,2078529943821615399,,,40.94402637248668,2336870.0
2025-09-14 15:35:36.000,2025-09-14 15:36:56,2078530199833559335,,,50.0,2336900.0
2025-09-16 04:05:14.000,2025-09-16 04:06:32,2079081227343626535,,,66.0,2337510.0
2025-09-16 04:35:25.000,2025-09-16 04:35:52,2079088609268728103,,,97.0,2339620.0
2025-09-16 05:02:32.000,2025-09-16 05:03:46,2079095634292195623,,,99.0,2343040.0
2025-09-16 05:13:35.000,2025-09-16 05:13:56,2079098192221569319,,,98.0,2344030.0
