time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),speed_kmh,fuel_value
2025-09-02 09:06:28.001,2025-09-02 09:06:59,2074083411865321704,,0.0,3.0
2025-09-02 09:13:15.000,2025-09-02 09:13:44,2074085108717306088,,11.0,615790.0
2025-09-02 09:25:19.000,2025-09-02 09:25:43,2074088125403185384,,91.0,617360.0
2025-09-02 09:30:20.000,2025-09-02 09:30:50,2074089411586588904,,60.99999999999999,617760.0
2025-09-02 09:35:21.000,2025-09-02 09:35:53,2074090683182072040,,60.99999999999999,618200.0
2025-09-02 10:05:24.000,2025-09-02 10:06:32,2074098396636971240,,140.7631476599974,619720.0
2025-09-02 10:18:32.001,2025-09-02 10:19:45,2074101723525775592,,28.867131313006603,620720.0
2025-09-02 10:26:35.000,2025-09-02 10:28:14,2074103856778526952,,5.0,621550.0
2025-09-02 10:27:36.002,2025-09-02 10:28:14,2074103856783671528,,19.0,621560.0
2025-09-02 13:53:17.000,2025-09-02 13:54:36,2074155791580987624,,32.0,622370.0
2025-09-02 13:58:18.000,2025-09-02 13:58:40,2074156812571279592,,148.0,623070.0
2025-09-02 14:00:19.000,2025-09-02 14:00:41,2074157323642994920,,97.36522066585592,623380.0
2025-09-02 14:03:20.000,2025-09-02 14:03:43,2074158086075187432,,96.05956033508862,623820.0
2025-09-02 14:06:22.000,2025-09-02 14:06:48,2074158860482429160,,114.12397291140648,624220.0
2025-09-02 14:09:22.000,2025-09-02 14:09:51,2074159628928925928,,79.88233623685854,624590.0
2025-09-02 14:35:29.000,2025-09-02 14:36:13,2074166263667605736,,97.0,628130.0
2025-09-02 14:46:34.000,2025-09-02 14:47:25,2074169082424459496,,49.0,629330.0
2025-09-02 15:06:56.000,2025-09-02 15:08:06,2074174287643853032,,63.40879206356066,629800.0
2025-09-02 15:10:57.000,2025-09-02 15:12:21,2074175357883285736,,22.275861643218285,630060.0
2025-09-02 16:12:41.000,2025-09-02 16:13:38,2074190779873542376,,21.0,630400.0
2025-09-03 04:42:16.000,2025-09-03 04:42:57,2074379349733392616,,65.0,630900.0
2025-09-03 04:47:17.000,2025-09-03 04:48:02,2074380629964914920,,73.0,631190.0
2025-09-03 04:58:19.000,2025-09-03 04:59:13,2074383443768180968,,137.13322674041746,632150.0
2025-09-03 05:19:26.000,2025-09-03 05:20:31,2074388806114509032,,41.0,634370.0
2025-09-03 05:24:27.000,2025-09-03 05:25:36,2074390086312575208,,31.0,634630.0
2025-09-03 06:45:44.000,2025-09-03 06:46:40,2074410485003895016,,10.0,634960.0
2025-09-03 10:44:58.000,2025-09-03 10:46:00,2074470716572500200,,0.0,635070.0
2025-09-03 17:10:42.000,2025-09-03 17:11:23,2074567699157205224,,83.0,635540.0
2025-09-03 17:15:42.000,2025-09-03 17:16:27,2074568977987666152,,114.0,636010.0
2025-09-03 17:20:43.000,2025-09-03 17:21:32,2074570256793567464,,131.0,636620.0
2025-09-03 17:25:44.000,2025-09-03 17:26:36,2074571531828527336,,137.0,637590.0
2025-09-03 17:46:50.000,2025-09-03 17:47:52,2074576883676152040,,111.0,640820.0
2025-09-04 04:51:42.000,2025-09-04 04:52:39,2074744178914525416,,38.81792983387556,641320.0
2025-09-04 04:52:42.000,2025-09-04 04:53:40,2074744435840778472,,76.0,641340.0
2025-09-04 04:58:45.000,2025-09-04 04:59:45,2074745967978004712,,84.0,641730.0
2025-09-04 05:13:50.000,2025-09-04 05:15:00,2074749803874746600,,24.32232216165495,643670.0
2025-09-04 05:15:51.000,2025-09-04 05:17:01,2074750312203174120,,143.0,644000.0
2025-09-04 05:20:52.000,2025-09-04 05:22:05,2074751588232184040,,73.0,644560.0
2025-09-04 05:50:04.000,2025-09-04 05:51:56,2074759098771144936,,120.0,647140.0
2025-09-04 06:01:08.000,2025-09-04 06:02:21,2074761718994600168,,118.0,648570.0
2025-09-04 06:06:09.000,2025-09-04 06:07:26,2074762998420865256,,81.0,649050.0
2025-09-04 06:07:09.000,2025-09-04 06:08:27,2074763255816913128,,21.22207337625859,649080.0
2025-09-04 06:11:10.000,2025-09-04 06:12:31,2074764278543417576,,64.0,649530.0
2025-09-04 09:18:13.000,2025-09-04 09:19:07,2074811240420589800,,50.0,650350.0
2025-09-04 09:23:14.000,2025-09-04 09:24:11,2074812513911898344,,55.16553797526962,650600.0
2025-09-04 09:30:18.000,2025-09-04 09:31:17,2074814300022800616,,39.0,650860.0
2025-09-04 09:36:20.000,2025-09-04 09:37:21,2074815827919651048,,90.0,651310.0
2025-09-04 09:43:23.000,2025-09-04 09:44:26,2074817611027218664,,84.0,651740.0
2025-09-04 09:48:24.000,2025-09-04 09:49:30,2074818887320404200,,25.092754356831104,652170.0
2025-09-04 09:53:25.000,2025-09-04 09:54:36,2074820168944484584,,50.0,652750.0
2025-09-04 09:58:26.000,2025-09-04 10:01:27,2074821892833820904,,104.0,653620.0
2025-09-04 10:24:08.000,2025-09-04 10:25:16,2074827884488311016,,36.1010451455981,654350.0
2025-09-04 10:28:09.000,2025-09-04 10:29:20,2074828911220392168,,10.0,654430.0
2025-09-04 12:10:57.000,2025-09-04 12:11:38,2074854654625743080,,66.0,655260.0
2025-09-04 13:47:46.000,2025-09-04 13:49:13,2074879210048209128,,52.78016137097422,655780.0
2025-09-04 13:50:47.000,2025-09-04 13:51:15,2074879723611767016,,29.0,655940.0
2025-09-04 14:18:04.000,2025-09-04 14:19:23,2074886803319455976,,77.41547161191949,656500.0
2025-09-04 16:22:24.000,2025-09-04 16:23:14,2074917973302247656,,0.0,657300.0
2025-09-04 16:28:27.000,2025-09-04 16:31:07,2074919957333885160,,74.0,658300.0
2025-09-04 16:30:28.000,2025-09-04 16:31:07,2074919957334573288,,42.60712279380444,658670.0
2025-09-04 16:44:33.000,2025-09-04 16:45:39,2074923611878228200,,90.0,659900.0
2025-09-04 17:00:38.000,2025-09-04 17:01:20,2074927561238053096,,129.0,662030.0
2025-09-04 17:31:17.000,2025-09-04 17:31:47,2074935221499101416,,19.0,662730.0
