time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL_LEVEL (%),speed_kmh,fuel_value
2025-07-21 14:37:20.000,2025-07-21 14:38:23,2058584130098102534,,10.0,0.0,8050.000000000001
2025-07-23 08:08:28.000,2025-07-23 08:08:55,2059210894017151238,,10.0,0.0,10.0
2025-07-23 08:19:31.000,2025-07-23 08:20:06,2059213706776264966,,17.0,114.0,9010.0
2025-07-23 08:24:32.000,2025-07-23 08:25:16,2059215008197361926,,17.0,99.0,9590.0
2025-07-23 08:29:33.000,2025-07-23 08:30:10,2059216240077078790,,16.0,96.0,10070.0
2025-07-23 08:34:35.000,2025-07-23 08:35:13,2059217514776330502,,16.0,84.0,10440.0
2025-07-23 08:39:36.000,2025-07-23 08:40:17,2059218789744050438,,16.0,95.0,10960.0
2025-07-23 08:50:40.000,2025-07-23 08:51:26,2059221596010250502,,15.0,18.0,11370.0
2025-07-23 08:55:42.000,2025-07-23 08:57:18,2059223069838360838,,14.000000000000002,78.0,11670.0
2025-07-23 09:00:44.000,2025-07-23 09:01:12,2059224053507555590,,14.000000000000002,73.0,11920.0
2025-07-23 09:05:45.000,2025-07-23 09:09:49,2059226219094327558,,14.000000000000002,74.0,12230.0
2025-07-23 09:10:46.000,2025-07-23 09:11:20,2059226602692362502,,14.000000000000002,40.0,12430.0
2025-07-23 12:34:02.000,2025-07-23 12:35:21,2059277943649173766,,13.0,16.0,12640.0
2025-07-23 13:00:48.000,2025-07-23 13:01:52,2059284616669397254,,12.0,28.693043268904297,12810.0
2025-07-23 13:01:48.000,2025-07-23 13:02:52,2059284871112638726,,12.0,1.0,12850.0
2025-07-24 06:19:39.000,2025-07-24 06:20:54,2059546097348542726,,12.0,41.940402624902006,13240.0
2025-07-24 06:28:42.000,2025-07-24 06:29:46,2059548330366599430,,11.0,8.0,13420.0
2025-07-24 06:39:47.000,2025-07-24 06:42:34,2059551552535838982,,56.00000000000001,4.0,13550.0
2025-07-24 06:56:53.000,2025-07-24 06:57:44,2059555368966668550,,55.00000000000001,12.978819287967552,14040.0
2025-07-24 07:19:02.000,2025-07-24 07:20:09,2059561009970397446,,55.00000000000001,1.0,14220.0
2025-07-24 07:24:03.000,2025-07-24 07:25:13,2059562285940162822,,55.00000000000001,52.0,14400.0
