time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL_LEVEL (%),speed_kmh,fuel_value
2025-07-01 04:45:45.000,2025-07-01 04:46:39,2051187459642982662,,93.0,15.373455894608828,1163240.0
2025-07-01 04:59:04.000,2025-07-01 05:00:06,2051190844823716102,,93.0,0.0,1163360.0
2025-07-02 08:13:20.000,2025-07-02 08:14:19,2051602106120487174,,91.0,11.787982986289023,1164620.0
2025-07-02 08:29:24.000,2025-07-02 08:30:32,2051606189430538502,,88.0,131.0,1167180.0
2025-07-02 08:44:27.000,2025-07-02 08:45:45,2051610020738498822,,85.0,38.0,1170230.0
2025-07-02 08:54:29.000,2025-07-02 08:54:53,2051612318944690438,,83.0,114.0,1171230.0
2025-07-02 09:40:41.000,2025-07-02 09:41:29,2051624046197604614,,72.0,127.0,1181940.0
2025-07-02 09:50:44.000,2025-07-02 09:52:03,2051626705348460806,,69.0,35.0,1183950.0
2025-07-02 10:01:48.000,2025-07-02 10:03:08,2051629492006289670,,68.0,32.0,1184170.0
2025-07-02 12:07:08.000,2025-07-02 12:08:06,2051660943628222726,,67.0,75.0,1185040.0
2025-07-02 12:56:20.000,2025-07-02 12:56:52,2051673214911938822,,56.00000000000001,125.7952798681376,1195700.0
2025-07-02 12:59:20.000,2025-07-02 12:59:55,2051673979512537350,,55.00000000000001,125.12300369782764,1196350.0
2025-07-02 13:16:25.000,2025-07-02 13:17:09,2051678319052751110,,53.0,67.47208109292723,1198200.0
2025-07-02 14:01:37.000,2025-07-02 14:02:19,2051689684727349510,,51.0,32.37852420255947,1199790.0
2025-07-02 14:27:44.000,2025-07-02 14:28:40,2051696318384046342,,45.0,44.0,1204260.0
2025-07-02 15:35:13.000,2025-07-02 15:36:10,2051713301498429702,,45.0,14.0,1204910.0
2025-07-03 04:42:03.000,2025-07-03 04:43:00,2051911317484404998,,43.0,25.0,1205390.0
2025-07-03 13:02:34.000,2025-07-03 13:03:40,2052037311083856134,,42.0,92.0,1205940.0
2025-07-03 13:28:42.000,2025-07-03 13:29:58,2052043933445275910,,38.0,0.0,1210590.0
2025-07-03 13:32:43.000,2025-07-03 13:34:02,2052044955802665222,,37.0,124.40813151672666,1210980.0
2025-07-03 13:39:45.000,2025-07-03 13:40:10,2052046496827900166,,36.0,115.0,1211920.0
2025-07-03 13:50:48.000,2025-07-03 13:51:20,2052049306889765126,,34.0,132.39580954027176,1213840.0
2025-07-03 13:55:49.000,2025-07-03 13:56:23,2052050577722048774,,33.0,129.0,1214880.0
2025-07-03 13:59:51.000,2025-07-03 14:00:26,2052051598036812038,,32.0,131.7513133769994,1215650.0
2025-07-03 14:00:51.000,2025-07-03 14:01:27,2052051853407109382,,32.0,125.0,1215900.0
2025-07-03 14:05:52.000,2025-07-03 14:06:29,2052053122737668358,,30.0,137.0,1217010.0
2025-07-03 14:08:53.000,2025-07-03 14:09:31,2052053886025498886,,30.0,128.88071264978058,1217540.0
2025-07-03 14:44:20.000,2025-07-03 14:45:23,2052062912285016326,,24.0,0.0,1222880.0
2025-07-07 04:46:38.000,2025-07-07 04:47:19,2053361955426615558,,20.0,129.82893688999738,1226080.0
2025-07-07 06:12:03.000,2025-07-07 06:13:11,2053383563180753158,,99.0,0.0,1241710.0
2025-07-07 14:58:32.000,2025-07-07 14:59:29,2053516010971054342,,99.0,24.0,1242190.0
2025-07-07 15:04:36.000,2025-07-07 15:05:45,2053517588771733766,,98.0,0.0,98.0
2025-07-08 11:06:18.000,2025-07-08 11:07:13,2053819948996067590,,98.0,31.0,1243030.0
2025-07-08 11:11:19.000,2025-07-08 11:12:16,2053821219723084038,,97.0,14.0,1243200.0
2025-07-09 04:56:40.000,2025-07-09 04:57:37,2054089323707449606,,96.0,24.0,1243580.0
2025-07-09 06:08:21.000,2025-07-09 06:09:34,2054107429183947014,,97.0,13.0,1243800.0
2025-07-09 06:14:24.000,2025-07-09 06:15:39,2054108959597412614,,96.0,2.0,1244000.0
2025-07-09 06:15:25.000,2025-07-09 06:16:40,2054109215793905926,,96.0,25.066826350262676,1244040.0
2025-07-09 06:28:58.000,2025-07-09 06:30:03,2054112585204171014,,96.0,0.0,1244150.0
2025-07-09 06:36:02.000,2025-07-09 06:37:09,2054114368529907974,,96.0,17.0,1244370.0
2025-07-09 06:44:03.000,2025-07-09 06:44:43,2054116276300808454,,95.0,0.172236043633131,1244730.0
2025-07-09 08:01:22.000,2025-07-09 08:01:50,2054135682271772934,,74.0,125.8360238784594,1262720.0
2025-07-09 08:02:22.000,2025-07-09 08:02:51,2054135938606645510,,74.0,108.0,1262940.0
2025-07-09 08:07:24.000,2025-07-09 08:07:56,2054137215512133894,,72.0,97.0,1264130.0
2025-07-09 15:28:09.000,2025-07-09 15:28:52,2054248180304003334,,71.0,84.0,1264910.0
2025-07-09 15:33:10.000,2025-07-09 15:34:01,2054249476071325958,,70.0,46.0,1265390.0
2025-07-09 15:39:13.000,2025-07-09 15:40:00,2054250984330313990,,69.0,69.0,1265840.0
2025-07-09 15:44:14.000,2025-07-09 15:45:05,2054252263240777990,,69.0,75.0,1266050.0
2025-07-09 16:32:13.000,2025-07-09 16:33:33,2054264458184802566,,69.0,0.0,69.0
2025-07-09 16:38:16.000,2025-07-09 16:38:59,2054265828081549574,,69.0,52.0,1266460.0
2025-07-10 04:11:41.001,2025-07-10 04:12:35,2054440377217335558,,68.0,11.702790964707043,1266740.0
2025-07-10 04:31:46.000,2025-07-10 04:32:51,2054445478703038726,,67.0,19.0,1268160.0
2025-07-12 10:07:46.000,2025-07-12 10:08:50,2055254805785362694,,66.0,0.0,1268910.0
2025-07-15 06:05:33.000,2025-07-15 06:06:51,2056281072647274758,,45.0,92.0,1288410.0
2025-07-15 15:18:38.000,2025-07-15 15:19:33,2056420163712024838,,43.0,33.0,1289580.0
2025-07-16 04:44:14.000,2025-07-16 04:45:09,2056622899640500486,,42.0,24.0,1289870.0
2025-07-16 13:53:46.000,2025-07-16 13:54:42,2056761198132936966,,42.0,6.0,1290030.0
2025-07-16 14:04:49.000,2025-07-16 14:05:49,2056763996752609542,,42.0,16.0,1290330.0
2025-07-16 14:15:52.000,2025-07-16 14:16:58,2056766800401563910,,41.0,41.0,1290670.0
2025-07-16 14:26:56.000,2025-07-16 14:27:56,2056769560761106694,,41.0,1.0,1290780.0
2025-07-17 04:37:39.000,2025-07-17 04:38:32,2056983623952810246,,41.0,1.5816084006741282,1290820.0
2025-07-17 04:40:40.000,2025-07-17 04:41:36,2056984393519546630,,40.0,20.82759727632465,1290920.0
2025-07-17 04:42:40.000,2025-07-17 04:43:38,2056984907057496326,,41.0,14.910455777315464,1291000.0
2025-07-17 04:51:43.000,2025-07-17 04:52:29,2056987131708014854,,40.0,0.0,40.0
2025-07-17 04:54:32.000,2025-07-17 04:55:35,2056987912431550726,,40.0,0.0,1291110.0
2025-07-17 07:30:18.000,2025-07-17 07:31:15,2057027086551433478,,40.0,76.0,1291620.0
2025-07-17 07:35:19.000,2025-07-17 07:36:19,2057028361221325062,,40.0,124.0,1292220.0
2025-07-17 07:55:24.000,2025-07-17 07:56:32,2057033452884082950,,34.0,131.0,1298180.0
2025-07-17 08:00:25.000,2025-07-17 08:01:38,2057034733870645510,,33.0,132.0,1299600.0
2025-07-17 08:05:26.000,2025-07-17 08:06:42,2057036010507731206,,31.0,131.0,1300920.0
2025-07-17 08:10:27.000,2025-07-17 08:11:47,2057037287614595334,,28.999999999999996,132.0,1302310.0
2025-07-17 08:35:34.000,2025-07-17 08:36:07,2057043410694553862,,24.0,122.71725508837127,1306450.0
2025-07-17 08:57:38.000,2025-07-17 08:58:25,2057049025231831302,,17.0,122.82467111558334,1312510.0
2025-07-24 06:08:59.000,2025-07-24 06:10:03,2059543369746530566,,12.0,0.0,1315340.0
2025-07-28 06:37:24.000,2025-07-28 06:38:13,2061000009016508678,,82.0,8.063610042781212,1335140.0
2025-07-28 06:41:26.000,2025-07-28 06:42:16,2061001028710514950,,81.0,26.0,1335290.0
2025-07-28 15:26:44.000,2025-07-28 15:27:39,2061133243851440390,,80.0,13.57701543951058,1335510.0
2025-07-28 15:31:45.000,2025-07-28 15:32:44,2061134524489728262,,80.0,21.175773364529253,1335620.0
2025-07-28 15:43:48.000,2025-07-28 15:44:55,2061137591717101830,,79.0,12.0,1335980.0
2025-07-28 16:14:36.000,2025-07-28 16:15:39,2061145325187383558,,79.0,0.0,1336170.0
2025-07-29 04:46:38.000,2025-07-29 04:47:34,2061334550520316166,,78.0,0.0,1336570.0
2025-07-29 15:16:05.000,2025-07-29 15:17:03,2061492964282384646,,78.0,33.0,1336950.0
2025-07-29 15:17:05.000,2025-07-29 15:18:04,2061493218691858694,,78.0,28.161519134251517,1336990.0
2025-07-30 04:55:33.000,2025-07-30 04:56:28,2061699175850049798,,77.0,15.000000000000002,1337400.0
2025-07-31 05:00:58.000,2025-07-31 05:01:58,2062062949194825990,,77.0,44.0,1338160.0
2025-07-31 11:48:29.000,2025-07-31 11:49:20,2062165465932841222,,76.0,0.0,1338370.0
2025-07-31 11:49:30.000,2025-07-31 11:50:29,2062165754883211526,,76.0,4.0169890176372185,1338400.0
2025-07-31 12:09:38.000,2025-07-31 12:10:37,2062170824806301958,,75.0,124.86927963355086,1339290.0
2025-07-31 12:36:44.000,2025-07-31 12:38:01,2062177716509098246,,70.0,124.2710834820078,1345380.0
2025-07-31 13:06:52.000,2025-07-31 13:07:21,2062185101969850630,,63.0,136.0,1351310.0
2025-07-31 13:11:53.000,2025-07-31 13:12:26,2062186378380493062,,62.0,141.0,1352550.0
2025-07-31 13:16:54.000,2025-07-31 13:17:29,2062187649782956294,,61.0,140.0,1353460.0
2025-07-31 13:21:55.000,2025-07-31 13:22:34,2062188928915587334,,59.0,58.0,1354720.0
2025-08-04 15:41:54.000,2025-08-04 15:42:58,2063673814180462854,,56.00000000000001,0.0,1358080.0
2025-08-04 15:47:58.000,2025-08-04 15:48:53,2063675304748220678,,55.00000000000001,5.0,1358160.0
2025-08-04 15:56:15.002,2025-08-04 15:56:42,2063677271654433030,,,0.0,1358250.0
2025-08-05 04:45:07.000,2025-08-05 04:46:20,2063870955712676102,,55.00000000000001,48.0,1358370.0
2025-08-05 15:09:10.000,2025-08-05 15:09:45,2064027843150627078,,52.0,95.64471222999376,1360720.0
2025-08-05 15:20:13.000,2025-08-05 15:21:13,2064030729058140422,,52.0,43.0,1361030.0
2025-08-05 15:26:16.000,2025-08-05 15:27:19,2064032262634094854,,52.0,25.0,1361230.0
2025-08-05 15:31:17.000,2025-08-05 15:32:24,2064033542341427462,,51.0,23.0,1361380.0
2025-08-05 15:36:19.000,2025-08-05 15:37:19,2064034781502406918,,51.0,0.0,51.0
2025-08-06 04:46:53.000,2025-08-06 04:48:02,2064233770256531718,,51.0,51.56524906319643,1361730.0
2025-08-06 04:50:54.000,2025-08-06 04:51:57,2064234755443933446,,50.0,97.0,1362360.0
2025-08-06 09:52:45.000,2025-08-06 09:53:30,2064310645045674246,,49.0,56.0,1363450.0
2025-08-06 11:36:18.000,2025-08-06 11:37:38,2064336850243289350,,47.0,20.54979720594863,1364850.0
2025-08-06 15:18:02.000,2025-08-06 15:21:58,2064393306560889094,,46.0,29.250495410125502,1365800.0
2025-08-06 15:33:07.000,2025-08-06 15:34:07,2064396363814486278,,46.0,16.0,1366470.0
2025-08-06 15:38:08.000,2025-08-06 15:38:43,2064397519768551686,,45.0,4.0,1366650.0
2025-08-07 04:47:13.000,2025-08-07 04:48:11,2064596197842174214,,45.0,84.0,1367190.0
2025-08-07 04:52:14.000,2025-08-07 04:53:14,2064597467541881094,,44.0,100.0,1367790.0
2025-08-07 10:16:25.000,2025-08-07 10:17:30,2064679070720884998,,44.0,0.0,1368330.0
2025-08-11 05:34:12.000,2025-08-11 05:35:24,2066057628387115270,,42.0,61.63457561409249,1369430.0
2025-08-11 05:41:14.000,2025-08-11 05:42:30,2066059415710073094,,41.0,10.0,1369640.0
2025-08-11 09:24:05.000,2025-08-11 09:25:08,2066115443973701894,,41.0,0.0,1369780.0
2025-08-11 10:15:46.000,2025-08-11 10:16:42,2066128423490748678,,40.0,16.36057214467828,1370550.0
2025-08-11 12:15:25.000,2025-08-11 12:16:23,2066158541022150918,,40.0,65.0,1371070.0
2025-08-11 15:28:52.000,2025-08-11 15:29:47,2066207212195627270,,39.0,26.0,1373300.0
2025-08-11 15:33:53.000,2025-08-11 15:34:50,2066208481383334150,,38.0,63.0,1373770.0
2025-08-11 15:38:54.000,2025-08-11 15:39:56,2066209767059194118,,37.0,36.0,1373980.0
2025-08-11 15:54:59.000,2025-08-11 15:55:29,2066213679220785414,,37.0,33.0,1374420.0
2025-08-12 04:07:06.000,2025-08-12 04:08:07,2066398051576414470,,37.0,37.0,1374680.0
2025-08-12 04:12:07.000,2025-08-12 04:13:10,2066399325352657158,,35.0,83.0,1375370.0
2025-08-12 04:17:08.000,2025-08-12 04:18:16,2066400607211716870,,35.0,35.22690092414824,1376160.0
2025-08-12 05:14:13.000,2025-08-12 05:14:54,2066414859788124422,,32.0,0.0,1377820.0
2025-08-12 11:50:28.000,2025-08-12 11:51:22,2066514635103764742,,32.0,24.0,1378150.0
2025-08-12 11:55:29.000,2025-08-12 11:56:30,2066515924910932230,,31.0,49.0,1378520.0
2025-08-12 12:00:30.000,2025-08-12 12:01:30,2066517184439419142,,31.0,77.0,1379250.0
2025-08-12 12:05:31.000,2025-08-12 12:06:13,2066518369208844550,,30.0,18.0,1379390.0
2025-08-12 12:10:32.000,2025-08-12 12:11:17,2066519645409755398,,30.0,53.0,1380050.0
2025-08-12 12:15:33.000,2025-08-12 12:16:08,2066520867629924614,,30.0,14.0,1380350.0
2025-08-12 12:23:36.000,2025-08-12 12:24:40,2066523013699879174,,30.0,0.0,1380350.0
2025-08-12 14:24:12.000,2025-08-12 14:25:28,2066553415328071942,,30.0,48.0,1381040.0
2025-08-12 14:35:16.000,2025-08-12 14:35:38,2066555973119951110,,30.0,18.0,1381510.0
2025-08-13 04:33:32.000,2025-08-13 04:34:16,2066767022616101126,,27.0,27.0,1383490.0
2025-08-13 04:34:33.000,2025-08-13 04:35:11,2066767253034090758,,26.0,20.322001148240293,1383560.0
2025-08-13 13:50:33.000,2025-08-13 13:51:41,2066907299443933446,,24.0,12.0,1385320.0
2025-08-13 14:07:40.000,2025-08-13 14:08:47,2066911602166268166,,23.0,37.30484545056085,1387400.0
2025-08-13 14:46:49.000,2025-08-13 14:47:32,2066921354380361990,,22.0,45.0,1388220.0
2025-08-13 15:07:06.000,2025-08-13 15:08:00,2066926507275665670,,21.0,22.81479377974776,1388580.0
2025-08-13 15:15:26.000,2025-08-13 15:16:29,2066928639978766598,,21.0,0.0,1388620.0
2025-08-14 04:32:44.000,2025-08-14 04:34:13,2067129395583418630,,21.0,39.09017390284406,1388770.0
2025-08-14 05:27:24.000,2025-08-14 05:28:21,2067143021438206214,,16.0,5.0,1391940.0
2025-08-14 08:23:11.000,2025-08-14 08:24:24,2067187325468672262,,15.0,5.0,1392690.0
2025-08-14 08:29:13.000,2025-08-14 08:30:31,2067188861443784966,,14.000000000000002,19.0,1392930.0
2025-08-14 08:40:16.000,2025-08-14 08:40:39,2067191412935590150,,15.0,3.0,1393230.0
2025-08-14 09:12:27.000,2025-08-14 09:13:14,2067199615333138694,,12.0,31.0,1395420.0
2025-08-14 09:31:37.000,2025-08-14 09:32:38,2067204493635764486,,,7.0,1395500.0
2025-08-14 11:21:44.000,2025-08-14 11:22:28,2067232136888418566,,11.0,78.0,1396160.0
2025-08-14 11:26:45.000,2025-08-14 11:27:32,2067233410232959238,,11.0,78.0,1396500.0
2025-08-14 11:31:46.000,2025-08-14 11:32:36,2067234687838929158,,10.0,55.0,1396770.0
2025-08-14 12:02:50.000,2025-08-14 12:03:32,2067242472622375174,,9.0,63.0,1397460.0
2025-08-14 12:07:51.000,2025-08-14 12:08:37,2067243748080779526,,8.0,73.0,1397990.0
2025-08-14 12:12:53.000,2025-08-14 12:13:41,2067245024420151558,,8.0,87.0,1398540.0
2025-08-14 12:17:54.000,2025-08-14 12:18:47,2067246306384036102,,7.000000000000001,15.000000000000002,1399030.0
2025-08-24 06:04:08.000,2025-08-24 06:05:13,2070776176460185862,,7.000000000000001,0.0,1399190.0
2025-08-25 05:47:40.000,2025-08-25 05:48:07,2071134260445692166,,100.0,95.0,1399930.0
2025-08-25 05:52:42.000,2025-08-25 05:53:12,2071135537925865734,,100.0,82.0,1400500.0
2025-08-25 05:57:43.000,2025-08-25 05:59:51,2071137211503460614,,100.0,33.0,1400700.0
2025-08-25 06:52:48.000,2025-08-25 06:53:15,2071150650254737670,,,0.6778321717174836,1401360.0
2025-08-25 08:21:01.000,2025-08-25 08:21:56,2071172969727623430,,99.0,1.948304493570472,1401820.0
2025-08-25 09:05:52.000,2025-08-25 09:06:48,2071184262027231494,,99.0,0.0,1402150.0
2025-08-25 09:06:52.000,2025-08-25 09:07:48,2071184513085522182,,99.0,0.0,1402180.0
2025-08-25 09:11:54.000,2025-08-25 09:12:52,2071185787973894406,,98.0,25.0,1402300.0
2025-08-25 09:41:03.000,2025-08-25 09:41:39,2071193032866398470,,98.0,54.88958990536278,1402900.0
2025-08-25 10:35:57.000,2025-08-25 10:37:01,2071206965744271622,,98.0,0.0,1404200.0
2025-08-25 11:35:58.000,2025-08-25 11:36:58,2071222050034434310,,98.0,57.56943458425677,1405230.0
2025-08-25 11:42:00.000,2025-08-25 11:43:03,2071223580934340870,,97.0,84.0,1405750.0
2025-08-25 11:44:01.000,2025-08-25 11:45:04,2071224091465122054,,97.0,40.57733027959034,1405940.0
2025-08-25 11:47:01.000,2025-08-25 11:48:06,2071224854375334150,,96.0,85.0,1406240.0
2025-08-25 11:52:02.000,2025-08-25 11:53:10,2071226129397596422,,96.0,83.0,1406720.0
2025-08-25 11:57:03.000,2025-08-25 11:58:15,2071227405522960646,,95.0,39.0,1407080.0
2025-08-25 16:24:45.000,2025-08-25 16:25:55,2071294769253859590,,90.0,14.0,1410460.0
2025-08-25 16:55:53.000,2025-08-25 16:56:22,2071302429680451846,,87.0,34.0,1411990.0
2025-08-26 04:49:46.000,2025-08-26 04:50:30,2071482148120068358,,86.0,25.0,1412590.0
2025-08-26 04:54:46.000,2025-08-26 04:55:34,2071483424245432582,,85.0,35.0,1412900.0
2025-08-26 07:08:51.000,2025-08-26 07:09:50,2071517211700625670,,84.0,11.0,1413750.0
2025-08-26 07:13:53.000,2025-08-26 07:14:53,2071518484768014598,,83.0,12.689907214776497,1413870.0
2025-08-26 09:06:12.000,2025-08-26 09:07:23,2071546796429033734,,83.0,17.0,1414240.0
2025-08-26 09:17:15.000,2025-08-26 09:18:31,2071549598966497542,,83.0,83.0,1414840.0
2025-08-26 09:22:17.000,2025-08-26 09:23:36,2071550876715057414,,82.0,75.0,1415400.0
2025-08-26 09:27:18.000,2025-08-26 09:27:40,2071551899605762310,,82.0,112.0,1416100.0
2025-08-26 11:11:31.000,2025-08-26 11:12:35,2071578304598556934,,82.0,0.0,1416290.0
2025-08-26 15:30:09.000,2025-08-26 15:31:30,2071643461756387590,,81.0,54.0,1416700.0
2025-08-27 10:12:19.000,2025-08-27 10:12:55,2071925675971051782,,79.0,0.0,1417710.0
2025-08-31 15:18:03.000,2025-08-31 15:19:06,2073452280627101958,,79.0,0.0,1417780.0
2025-09-01 07:53:33.000,2025-09-01 07:54:19,2073702736402170118,,79.0,88.0,1418280.0
2025-09-01 08:09:38.000,2025-09-01 08:10:34,2073706825592668422,,76.0,118.0,1421290.0
2025-09-01 08:14:39.000,2025-09-01 08:15:38,2073708099251749126,,75.0,111.0,75.0
2025-09-01 08:19:41.000,2025-09-01 08:20:43,2073709379604971782,,74.0,133.0,1423410.0
2025-09-01 08:24:42.000,2025-09-01 08:25:47,2073710652752396550,,73.0,132.0,1424770.0
2025-09-01 08:29:43.000,2025-09-01 08:30:53,2073711935135678726,,72.0,102.0,1425980.0
2025-09-01 08:34:44.000,2025-09-01 08:35:56,2073713207645569286,,70.0,131.0,1427020.0
2025-09-01 08:39:45.000,2025-09-01 08:41:01,2073714485364785414,,69.0,90.0,1428220.0
2025-09-01 08:44:47.000,2025-09-01 08:46:06,2073715765705441542,,68.0,56.0,1428600.0
2025-09-01 12:28:27.000,2025-09-01 12:29:23,2073771956380942598,,56.99999999999999,101.99336983832036,1438670.0
2025-09-01 12:35:29.000,2025-09-01 12:36:29,2073773743351644422,,56.00000000000001,34.0,1439790.0
2025-09-01 13:31:21.000,2025-09-01 13:31:45,2073787653094244614,,54.0,43.0,1440840.0
2025-09-01 13:45:25.000,2025-09-01 13:45:55,2073791216956309766,,53.0,31.002487853963583,1441870.0
2025-09-01 13:54:40.000,2025-09-01 13:55:45,2073793690760921350,,53.0,0.0,1441890.0
2025-09-02 04:43:43.000,2025-09-02 04:46:04,2074017748995801350,,52.0,0.0,52.0
2025-09-02 05:17:21.000,2025-09-02 05:17:48,2074025735764410630,,45.0,129.04183669059864,1449040.0
2025-09-02 05:31:26.000,2025-09-02 05:32:42,2074029483718885638,,40.0,109.0,1452720.0
2025-09-02 05:46:30.000,2025-09-02 05:46:56,2074033067181424902,,36.0,124.0,1456660.0
2025-09-02 05:48:30.000,2025-09-02 05:48:58,2074033577212903686,,36.0,122.38759900485844,1457070.0
2025-09-02 06:19:38.000,2025-09-02 06:20:26,2074041494687285510,,28.999999999999996,8.726626210745307,1463090.0
2025-09-02 06:22:39.000,2025-09-02 06:23:27,2074042256599367942,,28.000000000000004,52.40050127479366,1463200.0
2025-09-02 06:25:40.000,2025-09-02 06:26:31,2074043026258395398,,28.000000000000004,43.522011025576134,1463300.0
2025-09-02 06:29:42.000,2025-09-02 06:30:33,2074044043897192710,,28.000000000000004,19.25895287893473,1463390.0
2025-09-03 05:22:41.000,2025-09-03 05:23:45,2074389620916764934,,26.0,0.0,1464140.0
2025-09-04 04:52:07.000,2025-09-04 04:53:02,2074744275907723526,,26.0,27.007722841956458,1464860.0
2025-09-04 04:53:08.000,2025-09-04 04:54:03,2074744531848626438,,26.0,2.0,1464880.0
2025-09-04 13:09:58.000,2025-09-04 13:10:56,2074869577715613958,,25.0,32.0,1465400.0
2025-09-04 13:13:00.000,2025-09-04 13:13:59,2074870343259963654,,25.0,49.6558365794786,1465510.0
2025-09-04 13:58:15.000,2025-09-04 13:59:15,2074881738731045126,,25.0,13.0,1466400.0
2025-09-04 14:04:17.001,2025-09-04 14:04:43,2074883113862906118,,,0.0,1466560.0
2025-09-04 14:12:15.000,2025-09-04 14:13:19,2074885278153048326,,24.0,0.0,1466560.0
