time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),speed_kmh,fuel_value
2025-07-01 04:38:35.000,2025-07-01 04:39:20,2051185616594731303,,21.122065350923226,3610827.0
2025-07-01 04:43:36.000,2025-07-01 04:44:24,2051186892090818855,,122.0,3611086.0
2025-07-01 05:20:48.000,2025-07-01 05:21:55,2051196332751749415,,85.0,3618011.0
2025-07-01 05:25:49.000,2025-07-01 05:26:59,2051197610168959271,,75.0,3618487.0
2025-07-01 14:43:41.000,2025-07-01 14:44:34,2051337931083333927,,79.0,3620178.0
2025-07-01 14:48:42.000,2025-07-01 14:49:39,2051339207888126247,,74.0,3620580.0
2025-07-01 14:49:43.000,2025-07-01 14:50:43,2051339477393195303,,59.43810305765278,3620711.0
2025-07-01 14:52:43.000,2025-07-01 14:53:42,2051340229314658599,,78.0340397686234,3620868.0
2025-07-01 14:53:43.000,2025-07-01 14:54:43,2051340483925426471,,78.0,3620900.0
2025-07-01 15:08:46.000,2025-07-01 15:09:55,2051344311408165159,,90.0,3623437.0
2025-07-01 15:13:48.000,2025-07-01 15:15:00,2051345589857173799,,131.0,3624613.0
2025-07-01 15:34:54.000,2025-07-01 15:35:18,2051350698234249511,,8.0,3627912.0
2025-07-02 04:51:28.000,2025-07-02 04:52:00,2051551193565774119,,106.0,3629470.0
2025-07-02 05:06:32.000,2025-07-02 05:07:14,2051555027251822887,,130.0,3633183.0
2025-07-02 05:17:35.000,2025-07-02 05:18:26,2051557845547254055,,83.0,3635204.0
2025-07-02 05:33:40.000,2025-07-02 05:34:37,2051561919021777191,,64.0,3636515.0
2025-07-02 05:44:43.000,2025-07-02 05:45:47,2051564728907497767,,41.0,3637534.0
2025-07-02 14:36:06.000,2025-07-02 14:37:14,2051698470787645735,,57.0,3637723.0
2025-07-02 14:41:07.000,2025-07-02 14:42:18,2051699746162131239,,71.0,3638249.0
2025-07-02 14:46:08.000,2025-07-02 14:47:22,2051701020580495655,,77.0,3638665.0
2025-07-02 14:51:09.000,2025-07-02 14:52:25,2051702292255637799,,74.0,3639348.0
2025-07-02 15:02:12.000,2025-07-02 15:02:34,2051704847853715751,,99.0,3640531.0
2025-07-02 15:12:14.000,2025-07-02 15:15:02,2051707984589095207,,130.0,3642898.0
2025-07-02 15:17:15.000,2025-07-02 15:18:05,2051708750762524967,,130.0,3644097.0
2025-07-02 15:22:16.000,2025-07-02 15:23:09,2051710028188139815,,126.0,3645234.0
2025-07-03 04:34:49.000,2025-07-03 04:35:22,2051909393972330791,,49.0,3647228.0
2025-07-03 04:52:57.000,2025-07-03 04:54:14,2051914145518846247,,96.0,3648448.0
2025-07-03 05:09:03.000,2025-07-03 05:09:28,2051917975661035815,,130.0,3652176.0
2025-07-03 05:25:07.000,2025-07-03 05:25:41,2051922058912432423,,63.0,3654568.0
2025-07-03 05:30:08.000,2025-07-03 05:30:47,2051923340880363815,,89.0,3655102.0
2025-07-03 05:32:09.000,2025-07-03 05:32:47,2051923845446730023,,88.792310494052,3655316.0
2025-07-03 05:35:09.000,2025-07-03 05:35:51,2051924618587062567,,31.0,3655670.0
2025-07-03 14:35:28.000,2025-07-03 14:35:54,2052060523163468071,,17.0,3656422.0
2025-07-03 14:41:30.000,2025-07-03 14:41:59,2052062057129525543,,87.0,3656941.0
2025-07-03 14:47:32.000,2025-07-03 14:48:05,2052063591628292391,,54.0,3657259.0
2025-07-03 14:53:35.000,2025-07-03 14:54:11,2052065124763812135,,50.0,3657767.0
2025-07-03 15:00:39.000,2025-07-03 15:01:17,2052066912803897639,,105.0,3658172.0
2025-07-03 15:05:40.000,2025-07-03 15:06:22,2052068189927440679,,108.0,3658566.0
2025-07-03 15:11:42.000,2025-07-03 15:12:27,2052069724514386215,,113.55170476643188,3659875.0
2025-07-03 15:17:43.000,2025-07-03 15:18:56,2052071352680235303,,130.40305703544115,3661534.0
2025-07-04 04:32:04.000,2025-07-04 04:32:26,2052271044022272295,,29.0,3666103.0
2025-07-04 04:37:05.000,2025-07-04 04:37:29,2052272317995893031,,73.0,3666468.0
2025-07-04 04:43:08.000,2025-07-04 04:43:35,2052273852813656359,,131.0,3667268.0
2025-07-04 04:48:09.001,2025-07-04 04:48:40,2052275132290007335,,131.0,3668593.0
