time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),speed_kmh,fuel_value
2025-07-01 04:09:19.000,2025-07-01 04:10:15,2051178299178877160,,34.85464882984437,73270.0
2025-07-01 04:12:21.000,2025-07-01 04:13:18,2051179066790297832,,1.0,73470.0
2025-07-01 04:13:22.000,2025-07-01 04:14:19,2051179322303250664,,64.0,73510.0
2025-07-01 05:51:56.000,2025-07-01 05:52:20,2051203987139068136,,51.50413304771371,73610.0
2025-07-01 05:58:58.000,2025-07-01 05:59:28,2051205783273734376,,71.0,74170.0
2025-07-01 06:15:02.000,2025-07-01 06:15:38,2051209852834988264,,147.0,76250.0
2025-07-01 06:16:02.000,2025-07-01 06:16:39,2051210108062613736,,139.5704593578497,76530.0
2025-07-01 06:25:04.000,2025-07-01 06:25:47,2051212406075539688,,88.0,77600.0
2025-07-01 07:40:24.000,2025-07-01 07:41:12,2051231387243167976,,29.0,79160.0
2025-07-01 08:34:25.000,2025-07-01 08:35:02,2051244935663304936,,20.0,79870.0
2025-07-01 08:45:27.000,2025-07-01 08:46:12,2051247744722600168,,18.0,80510.0
2025-07-01 08:51:29.000,2025-07-01 08:52:19,2051249284988469480,,38.0,80840.0
2025-07-01 08:54:30.003,2025-07-01 08:55:21,2051250048356188392,,36.88073734312013,80980.0
2025-07-01 08:57:31.000,2025-07-01 08:58:24,2051250814525309160,,74.0,81120.0
2025-07-01 09:04:34.000,2025-07-01 09:05:32,2051252607330517224,,55.0,81550.0
2025-07-01 09:10:37.000,2025-07-01 09:11:36,2051254136690786536,,86.0,81900.0
2025-07-01 09:22:08.000,2025-07-01 09:23:11,2051257052273082600,,0.0,82040.0
2025-07-01 09:38:47.000,2025-07-01 09:39:52,2051261249362215144,,4.0,82360.0
2025-07-01 09:43:48.000,2025-07-01 09:44:56,2051262524522758376,,60.00000000000001,82750.0
2025-07-01 17:59:21.000,2025-07-01 18:00:22,2051387202512027880,,2.0,85200.0
2025-07-01 18:04:23.000,2025-07-01 18:05:20,2051388453484167400,,49.17246445702433,85250.0
2025-07-01 18:05:23.000,2025-07-01 18:06:21,2051388710137774312,,40.0,85260.0
2025-07-04 22:23:12.000,2025-07-04 22:23:52,2052540680470986984,,92.0,85910.0
2025-07-04 22:29:13.000,2025-07-04 22:29:57,2052542211832250600,,113.94432886589664,86460.0
2025-07-04 22:33:14.000,2025-07-04 22:34:00,2052543229953409256,,115.0,86940.0
2025-07-04 23:24:27.000,2025-07-04 23:25:48,2052556264419901672,,91.0,92550.0
2025-07-04 23:41:32.000,2025-07-04 23:42:03,2052560353606467816,,43.0,93250.0
2025-07-04 23:47:35.000,2025-07-04 23:48:07,2052561884279914728,,90.0,93610.0
2025-07-05 00:01:39.000,2025-07-05 00:02:19,2052565457386422504,,113.37391272139124,95060.0
2025-07-05 00:03:40.000,2025-07-05 00:04:21,2052565968492019944,,115.0,95280.0
2025-07-05 00:04:40.000,2025-07-05 00:05:23,2052566228010074344,,113.8776568490064,95400.0
2025-07-05 00:17:44.000,2025-07-05 00:18:32,2052569537253130472,,114.22398093674184,96790.0
2025-07-05 00:35:50.000,2025-07-05 00:36:47,2052574130531893480,,115.0,98920.0
2025-07-05 12:14:21.000,2025-07-05 12:14:59,2052749839263318248,,0.0,100140.0
2025-07-05 12:33:27.004,2025-07-05 12:34:14,2052754681574621416,,130.9919931846383,102230.0
2025-07-05 12:36:28.000,2025-07-05 12:37:17,2052755451312996584,,36.0,102500.0
2025-07-05 12:54:35.000,2025-07-05 12:55:33,2052760046248444136,,31.0,103290.0
2025-07-05 12:59:35.000,2025-07-05 13:00:37,2052761321979543784,,92.0,103620.0
2025-07-05 22:35:30.000,2025-07-05 22:36:20,2052906203641610472,,60.99999999999999,104850.0
2025-07-05 22:47:34.000,2025-07-05 22:48:29,2052909264418160872,,19.779365010772473,105580.0
2025-07-05 23:08:41.000,2025-07-05 23:09:46,2052914618124288232,,50.0,107650.0
2025-07-06 09:07:24.000,2025-07-06 09:08:29,2053065289318301928,,71.0,108150.0
2025-07-06 09:14:27.000,2025-07-06 09:15:34,2053067075366191336,,65.0,108500.0
2025-07-06 10:38:56.000,2025-07-06 10:39:24,2053088169884418280,,63.0,109850.0
2025-07-06 10:53:41.000,2025-07-06 10:54:44,2053092028643852520,,0.0,110080.0
2025-07-09 09:34:13.000,2025-07-09 09:34:39,2054159038517706984,,24.0,110670.0
2025-07-09 09:57:50.000,2025-07-09 09:58:12,2054164968173469928,,6.448665633661961,110950.0
2025-07-10 04:23:45.000,2025-07-10 04:24:55,2054443478917808360,,49.0,111350.0
2025-07-10 04:28:46.000,2025-07-10 04:29:58,2054444751926853864,,93.0,111800.0
2025-07-10 04:39:49.000,2025-07-10 04:41:08,2054447561875390696,,127.0,113060.0
2025-07-10 04:44:50.000,2025-07-10 04:45:11,2054448581540561128,,124.0,113710.0
2025-07-10 04:57:53.000,2025-07-10 04:58:23,2054451902015619304,,114.97033712581876,115620.0
2025-07-10 05:11:56.000,2025-07-10 05:12:37,2054455484211101928,,124.06180742899124,117520.0
2025-07-10 05:20:58.000,2025-07-10 05:21:40,2054457760858308840,,113.0,118650.0
2025-07-10 05:25:59.000,2025-07-10 05:26:47,2054459049356984552,,107.0,119020.0
2025-07-10 05:31:00.000,2025-07-10 05:31:47,2054460307367264488,,44.0,119210.0
2025-07-10 05:52:36.000,2025-07-10 05:53:38,2054465807102050536,,0.0,119430.0
2025-07-10 06:16:45.000,2025-07-10 06:17:06,2054471714167062760,,52.0,120440.0
2025-07-10 06:23:48.000,2025-07-10 06:24:13,2054473502396039400,,40.0,120650.0
2025-07-10 06:24:48.000,2025-07-10 06:25:14,2054473757308961000,,9.94524251946144,120710.0
2025-07-10 09:12:24.000,2025-07-10 09:12:49,2054515933942366440,,51.0,120980.0
2025-07-10 09:18:26.000,2025-07-10 09:18:55,2054517468072214760,,126.0,121580.0
2025-07-10 09:29:29.000,2025-07-10 09:30:04,2054520275541770472,,108.0,122160.0
2025-07-10 09:33:30.000,2025-07-10 09:34:07,2054521295513043176,,84.70679745905537,122570.0
2025-07-10 09:34:30.000,2025-07-10 09:35:08,2054521550962622696,,108.0,122610.0
2025-07-10 09:36:30.000,2025-07-10 09:37:10,2054522062017511656,,122.8968991338811,122850.0
2025-07-10 09:39:32.000,2025-07-10 09:40:13,2054522827666735336,,95.38172816337116,123230.0
2025-07-10 09:42:32.000,2025-07-10 09:43:14,2054523589385994472,,134.33855803243475,123620.0
2025-07-10 09:45:34.000,2025-07-10 09:46:17,2054524355811098856,,141.03909572990426,124040.0
2025-07-10 09:50:35.000,2025-07-10 09:51:21,2054525631173116136,,126.0,124640.0
2025-07-10 09:55:36.000,2025-07-10 09:57:19,2054527129940492520,,85.0,125250.0
2025-07-10 09:56:36.000,2025-07-10 09:57:19,2054527129940836584,,102.59526999080174,125430.0
2025-07-10 10:00:36.000,2025-07-10 10:01:15,2054528123667693800,,138.0,125870.0
2025-07-10 10:05:37.000,2025-07-10 10:06:18,2054529393639899368,,137.0,126590.0
2025-07-10 10:07:38.000,2025-07-10 10:08:23,2054529916065612008,,137.20915875965358,126990.0
2025-07-10 10:10:39.000,2025-07-10 10:11:22,2054530668041535720,,138.7555791514134,127340.0
2025-07-10 10:14:41.000,2025-07-10 10:15:26,2054531689811919080,,121.72828683783268,127750.0
2025-07-10 10:16:41.000,2025-07-10 10:17:28,2054532204675039464,,139.0,127950.0
2025-07-10 10:21:42.000,2025-07-10 10:22:58,2054533587629261032,,107.0,128750.0
2025-07-10 10:27:44.000,2025-07-10 10:29:03,2054535116633424104,,101.26182965299684,129080.0
2025-07-10 10:32:46.000,2025-07-10 10:33:06,2054536138466754792,,58.0,129490.0
2025-07-11 04:45:50.000,2025-07-11 04:46:49,2054811379235373288,,41.0,130270.0
2025-07-11 15:52:01.000,2025-07-11 15:53:12,2054979080985592040,,2.607616660596221,130480.0
2025-07-11 15:57:04.000,2025-07-11 15:58:16,2054980355257057512,,58.85287090939397,130880.0
2025-07-11 15:58:04.000,2025-07-11 15:59:17,2054980613626200296,,95.0,130960.0
2025-07-11 16:12:07.000,2025-07-11 16:13:27,2054984177417191656,,20.284961138856826,131910.0
2025-07-11 16:14:08.000,2025-07-11 16:15:31,2054984697129205992,,66.0,131960.0
2025-07-11 16:22:12.000,2025-07-11 16:24:40,2054987001368412392,,60.264095266904135,132670.0
2025-07-11 16:28:15.000,2025-07-11 16:29:29,2054988209812668648,,73.0,132990.0
2025-07-11 21:07:47.000,2025-07-11 21:08:26,2055058412463046888,,24.0,133550.0
2025-07-11 21:09:51.000,2025-07-11 21:10:28,2055058923605754088,,81.0,133660.0
2025-07-11 21:18:53.000,2025-07-11 21:19:36,2055061220482154728,,55.124793964947806,134370.0
2025-07-11 21:20:54.000,2025-07-11 21:21:37,2055061731310518504,,73.0,134520.0
2025-07-11 21:25:55.000,2025-07-11 21:26:41,2055063005967892712,,99.0,134760.0
2025-07-11 21:44:03.000,2025-07-11 21:45:21,2055067700958347496,,50.0,136750.0
2025-07-12 06:52:50.000,2025-07-12 06:53:44,2055205708948996328,,132.0,139200.0
2025-07-12 07:08:54.000,2025-07-12 07:10:04,2055209816736956648,,132.0,141370.0
2025-07-12 07:14:56.000,2025-07-12 07:15:31,2055211191143366888,,131.0,142070.0
2025-07-12 07:31:01.000,2025-07-12 07:31:44,2055215270611599592,,131.0,144140.0
2025-07-12 08:05:14.000,2025-07-12 08:05:42,2055223816782872808,,136.0,147190.0
2025-07-12 08:31:22.000,2025-07-12 08:32:00,2055230437705892072,,137.00914270898284,151430.0
2025-07-12 08:48:27.000,2025-07-12 08:49:33,2055234855175880936,,94.0,153720.0
2025-07-12 08:53:27.000,2025-07-12 08:54:39,2055236137970122984,,74.0,154170.0
2025-07-12 09:09:32.001,2025-07-12 09:10:47,2055240197951766760,,135.0,156700.0
2025-07-12 09:31:39.000,2025-07-12 09:32:05,2055245557601206504,,87.0,159760.0
2025-07-12 11:26:45.000,2025-07-12 11:27:46,2055274668562366696,,82.0,160490.0
2025-07-12 11:31:46.000,2025-07-12 11:32:49,2055275942737477864,,0.0,160700.0
2025-07-12 11:32:46.000,2025-07-12 11:33:50,2055276198220710120,,23.0,160720.0
2025-07-12 16:22:16.000,2025-07-12 16:23:11,2055349013087142120,,29.0,161160.0
2025-07-12 16:28:18.000,2025-07-12 16:29:16,2055350545719394536,,91.0,161600.0
2025-07-12 16:33:19.000,2025-07-12 16:34:20,2055351820724764904,,94.0,161960.0
2025-07-12 16:39:21.000,2025-07-12 16:40:25,2055353351800897768,,92.0,162290.0
2025-07-12 16:40:21.000,2025-07-12 16:41:26,2055353607678656744,,40.70511831196331,162360.0
2025-07-12 16:46:25.000,2025-07-12 16:47:31,2055355138905817320,,88.0,162690.0
2025-07-12 17:13:44.000,2025-07-12 17:14:47,2055362001458315496,,0.0,163550.0
2025-07-13 07:21:16.000,2025-07-13 07:22:01,2055575213751812328,,28.0,165390.0
2025-07-13 10:03:58.000,2025-07-13 10:04:56,2055616211370164456,,87.0,165760.0
2025-07-13 10:10:00.000,2025-07-13 10:11:02,2055617746317754600,,44.0,166060.0
2025-07-13 10:15:01.000,2025-07-13 10:16:07,2055619025177673960,,83.0,166390.0
2025-07-13 10:34:08.000,2025-07-13 10:35:15,2055623841236959464,,5.0,166900.0
2025-07-13 14:42:36.000,2025-07-13 14:43:33,2055686327420551400,,58.0,167530.0
2025-07-13 14:43:36.000,2025-07-13 14:44:34,2055686583390109928,,77.49881163303228,167670.0
2025-07-13 14:47:37.000,2025-07-13 14:50:24,2055688052785660136,,87.0,168030.0
2025-07-13 14:52:38.000,2025-07-13 14:55:01,2055689215244992744,,102.0,168450.0
2025-07-14 11:22:19.000,2025-07-14 11:23:22,2055998338175647976,,83.0,169260.0
2025-07-14 11:24:20.000,2025-07-14 11:25:24,2055998850442789096,,25.47611845395001,169450.0
2025-07-14 11:33:23.000,2025-07-14 11:34:32,2056001146668974312,,53.0,170230.0
2025-07-14 11:45:27.000,2025-07-14 11:46:41,2056004208083075304,,140.0,171330.0
2025-07-14 11:50:28.000,2025-07-14 11:51:47,2056005488239182056,,91.27399112274442,172520.0
2025-07-14 12:12:36.000,2025-07-14 12:13:08,2056010861386334440,,137.0,176970.0
2025-07-14 12:43:45.000,2025-07-14 12:44:39,2056018796027805928,,33.0,182240.0
2025-07-14 13:08:54.000,2025-07-14 13:10:04,2056025189938200808,,33.961984603702774,185520.0
2025-07-14 13:24:58.000,2025-07-14 13:26:12,2056029250569388264,,48.96874440541525,188070.0
2025-07-14 13:39:01.000,2025-07-14 13:40:09,2056032759566745832,,4.329977096927532,188880.0
2025-07-14 13:42:06.000,2025-07-14 13:43:11,2056033526330999016,,11.0,188940.0
2025-07-14 13:48:08.000,2025-07-14 13:49:17,2056035060582236392,,23.0,189040.0
2025-07-14 14:16:18.000,2025-07-14 14:17:36,2056042187849761000,,0.253724064276763,190970.0
2025-07-14 14:17:18.000,2025-07-14 14:18:37,2056042443324801256,,41.0,190980.0
2025-07-15 03:11:01.000,2025-07-15 03:11:32,2056236952021975272,,48.0,191300.0
2025-07-15 07:55:33.000,2025-07-15 07:56:43,2056308720081600744,,37.0,191750.0
2025-07-15 08:00:34.000,2025-07-15 08:01:44,2056309982999085288,,88.0,192150.0
2025-07-15 08:28:40.000,2025-07-15 08:29:08,2056316877151666408,,42.19597868964794,195440.0
2025-07-15 08:43:41.000,2025-07-15 08:44:43,2056320801807859944,,0.0,196000.0
