time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL_LEVEL (%),speed_kmh,fuel_value
2025-07-01 05:20:34.000,2025-07-01 05:21:25,2051196207329657068,,100.0,82.1232568045584,1587230.0
2025-07-01 05:22:34.000,2025-07-01 05:23:26,2051196718078312684,,100.0,33.0,1587350.0
2025-07-01 06:51:46.000,2025-07-01 06:53:01,2051219258905477356,,100.0,0.0,1587670.0
2025-07-01 06:57:48.000,2025-07-01 06:59:03,2051220779026104556,,100.0,10.0,1587800.0
2025-07-01 07:08:51.000,2025-07-01 07:09:12,2051223333365842156,,100.0,11.0,1588010.0
2025-07-01 07:16:55.000,2025-07-01 07:17:51,2051225509525766380,,100.0,0.0,100.0
2025-07-01 12:21:29.000,2025-07-01 12:22:02,2051302062020493548,,100.0,7.0,1588230.0
2025-07-01 14:51:58.000,2025-07-01 14:53:13,2051340108757532908,,100.0,31.0,1588560.0
2025-07-01 14:56:59.000,2025-07-01 14:58:16,2051341378713043180,,100.0,23.0,1588730.0
2025-07-01 16:07:08.000,2025-07-01 16:07:33,2051358812929163500,,100.0,15.000000000000002,1590020.0
2025-07-02 05:12:20.000,2025-07-02 05:12:48,2051556428480643308,,100.0,44.0,1590410.0
2025-07-02 05:17:20.000,2025-07-02 05:17:50,2051557692979462380,,100.0,56.0,1590670.0
2025-07-02 07:59:43.000,2025-07-02 08:01:25,2051598862535213292,,100.0,56.59157833653318,100.0
2025-07-02 08:02:43.000,2025-07-02 08:03:26,2051599369844670700,,100.0,46.0,1591080.0
2025-07-02 08:07:45.000,2025-07-02 08:08:30,2051600644665639148,,100.0,80.0,1591370.0
2025-07-02 08:29:53.000,2025-07-02 08:30:49,2051606260456964332,,100.0,78.0,1592810.0
2025-07-02 08:34:54.000,2025-07-02 08:35:53,2051607534728429804,,100.0,91.0,1593260.0
2025-07-02 08:40:56.000,2025-07-02 08:41:59,2051609071500427500,,100.0,39.57169402482915,1593540.0
2025-07-02 10:22:56.000,2025-07-02 10:23:17,2051634564832592108,,100.0,15.923500033953346,1594410.0
2025-07-02 10:31:00.000,2025-07-02 10:31:26,2051636613418746092,,100.0,70.0,1594600.0
2025-07-02 10:36:01.000,2025-07-02 10:36:29,2051637884900950252,,100.0,49.0,1594800.0
2025-07-02 10:41:02.000,2025-07-02 10:41:33,2051639162427277548,,100.0,73.0,1595190.0
2025-07-02 10:46:03.000,2025-07-02 10:46:39,2051640444156297452,,100.0,31.0,1595400.0
2025-07-02 10:51:04.000,2025-07-02 10:51:44,2051641722404012268,,100.0,65.0,1595620.0
2025-07-02 10:56:05.000,2025-07-02 10:56:48,2051642996629258476,,100.0,73.0,1595880.0
2025-07-02 11:01:06.000,2025-07-02 11:01:52,2051644271601205484,,100.0,102.0,1596320.0
2025-07-02 11:06:08.000,2025-07-02 11:06:56,2051645550020903148,,100.0,29.459771463142108,1596600.0
2025-07-02 11:51:46.000,2025-07-02 11:52:22,2051656980677886188,,100.0,12.0,1597140.0
