time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL_LEVEL (%),speed_kmh,fuel_value
2025-07-01 04:17:32.000,2025-07-01 04:18:40,2051180416538263814,,83.0,39.0,83.0
2025-07-01 04:20:32.000,2025-07-01 04:21:43,2051181182627905798,,83.0,29.73386753257978,2859790.0
2025-07-01 04:22:33.000,2025-07-01 04:23:44,2051181693628416262,,83.0,110.0,2860110.0
2025-07-01 04:27:34.000,2025-07-01 04:28:49,2051182973436297478,,83.0,50.0,2860720.0
2025-07-01 04:32:35.000,2025-07-01 04:33:54,2051184251893711110,,81.0,149.0,2861820.0
2025-07-01 04:48:39.000,2025-07-01 04:49:35,2051188197702041862,,77.0,133.0,2865810.0
2025-07-01 04:53:40.000,2025-07-01 04:54:46,2051189502378017030,,76.0,84.0,2866750.0
2025-07-01 04:58:40.000,2025-07-01 05:00:02,2051190825982902534,,75.0,85.0,2867210.0
2025-07-01 05:04:43.000,2025-07-01 05:05:50,2051192287358124294,,75.0,43.0,2867570.0
2025-07-01 05:05:43.000,2025-07-01 05:06:51,2051192543084839174,,74.0,45.9166476322174,2867610.0
2025-07-01 15:06:18.000,2025-07-01 15:06:53,2051343547302576390,,73.0,73.0,2868000.0
2025-07-01 15:12:21.000,2025-07-01 15:12:54,2051345062037766406,,73.0,72.0,2868310.0
2025-07-01 15:18:23.000,2025-07-01 15:19:00,2051346594107900166,,72.0,85.0,2868730.0
2025-07-01 15:23:24.000,2025-07-01 15:26:16,2051348425320038662,,72.0,122.0,2869390.0
2025-07-01 15:34:28.000,2025-07-01 15:35:24,2051350722326364422,,71.0,130.0,2871510.0
2025-07-01 15:39:29.000,2025-07-01 15:40:29,2051352000158810374,,69.0,132.0,2872800.0
2025-07-01 15:44:30.000,2025-07-01 15:45:33,2051353275894120710,,69.0,137.0,2873650.0
2025-07-01 15:55:34.000,2025-07-01 15:56:41,2051356079740223750,,67.0,49.0,2875440.0
2025-07-02 04:16:12.000,2025-07-02 04:17:08,2051542419475808518,,65.0,38.0,65.0
2025-07-02 04:21:13.000,2025-07-02 04:22:13,2051543698235212038,,64.0,104.0,2876840.0
2025-07-02 04:26:14.000,2025-07-02 04:27:17,2051544974788493574,,64.0,32.0,2877480.0
2025-07-02 04:57:21.000,2025-07-02 04:57:41,2051552625073193222,,56.99999999999999,60.99999999999999,2883690.0
2025-07-02 05:02:22.000,2025-07-02 05:02:46,2051553901878100230,,56.99999999999999,26.0,2883900.0
2025-07-02 05:07:22.000,2025-07-02 05:07:50,2051555179740004614,,56.00000000000001,20.0,2884100.0
2025-07-02 15:04:20.000,2025-07-02 15:05:15,2051705523635552518,,56.00000000000001,50.41145277090137,2884350.0
2025-07-02 15:09:21.000,2025-07-02 15:10:54,2051706944720503046,,55.00000000000001,68.0,2884740.0
2025-07-02 15:15:24.000,2025-07-02 15:15:57,2051708216336875782,,55.00000000000001,94.0,2885170.0
2025-07-02 15:20:25.000,2025-07-02 15:21:02,2051709496392253702,,54.0,121.0,2885830.0
2025-07-02 15:25:25.000,2025-07-02 15:26:08,2051710776170889478,,54.0,129.0,2886830.0
2025-07-02 15:34:28.000,2025-07-02 15:35:14,2051713068186042630,,51.0,119.68553032033437,51.0
2025-07-02 15:41:30.000,2025-07-02 15:42:06,2051714796977783046,,49.0,120.0,2890860.0
2025-07-02 16:00:35.000,2025-07-02 16:01:30,2051719676639363334,,47.0,11.354614876502437,2892820.0
2025-07-03 04:19:46.000,2025-07-03 04:22:38,2051906191814213894,,45.0,117.33163772401493,2893930.0
2025-07-03 04:35:51.000,2025-07-03 04:36:50,2051909765734367494,,42.0,142.0,2896790.0
2025-07-03 04:57:58.000,2025-07-03 04:59:12,2051915391956943110,,37.0,58.0,2900750.0
2025-07-03 05:04:00.000,2025-07-03 05:05:16,2051916921187614982,,37.0,36.0,2901110.0
2025-07-03 15:12:10.000,2025-07-03 15:12:42,2052069787143684358,,59.0,21.0,2901880.0
2025-07-03 15:18:12.000,2025-07-03 15:18:48,2052071319792713990,,59.0,44.0,2902010.0
2025-07-03 15:23:12.000,2025-07-03 15:23:53,2052072598929572102,,57.99999999999999,71.0,2902370.0
2025-07-03 15:55:21.000,2025-07-03 15:56:25,2052080787473367302,,53.0,12.0,2908420.0
2025-07-03 16:07:26.000,2025-07-03 16:08:24,2052083804343976198,,51.0,44.0,2909530.0
2025-07-04 04:27:21.000,2025-07-04 04:27:52,2052269894304710918,,48.0,59.13437498070834,2911540.0
2025-07-04 04:33:23.000,2025-07-04 04:33:57,2052271425385038086,,47.0,124.0,2912550.0
