time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL_LEVEL (%),speed_kmh,fuel_value
2025-07-03 16:36:44.000,2025-07-03 16:37:49,2052091206770475244,,80.0,60.99999999999999,472710.0
2025-07-03 16:39:45.000,2025-07-03 16:40:53,2052091976043528428,,79.0,84.54011741682976,473180.0
2025-07-03 16:41:46.000,2025-07-03 16:42:54,2052092483495592172,,79.0,89.0,473410.0
2025-07-03 16:56:50.000,2025-07-03 16:58:08,2052096320373539052,,78.0,55.10627396025607,474730.0
2025-07-03 16:59:51.000,2025-07-03 17:01:11,2052097085842391276,,77.0,48.02792816707514,475020.0
2025-07-03 17:03:52.000,2025-07-03 17:04:13,2052097851030569196,,77.0,41.0,475530.0
2025-07-03 17:13:54.000,2025-07-03 17:14:22,2052100404870938860,,76.0,117.0,476950.0
2025-07-03 17:36:02.000,2025-07-03 17:37:15,2052106162010128620,,73.0,86.0,479230.0
2025-07-03 17:38:02.000,2025-07-03 17:39:17,2052106676433076460,,73.0,33.7712285553779,479440.0
2025-07-03 17:45:05.000,2025-07-03 17:46:03,2052108378406207724,,72.0,0.290764073660232,72.0
2025-07-03 17:51:06.000,2025-07-03 17:52:10,2052109918059675884,,72.0,37.49930549982406,479750.0
2025-07-07 04:34:54.000,2025-07-07 04:35:40,2053359023171895532,,71.0,59.99185119793564,479940.0
2025-07-07 04:36:54.000,2025-07-07 04:37:42,2053359535304868076,,71.0,48.10571218678043,479990.0
2025-07-07 04:41:56.000,2025-07-07 04:42:48,2053360817268687084,,71.0,18.0,480090.0
2025-07-07 04:46:58.000,2025-07-07 04:47:52,2053362092517409004,,71.0,71.0,480370.0
2025-07-07 04:51:59.000,2025-07-07 04:52:56,2053363367590002924,,70.0,70.0,481000.0
2025-07-07 05:33:11.000,2025-07-07 05:34:08,2053373736555512044,,66.0,78.0,485310.0
2025-07-07 05:38:12.000,2025-07-07 05:39:12,2053375010965405932,,65.0,90.0,485820.0
2025-07-07 05:43:13.000,2025-07-07 05:44:17,2053376290970566892,,65.0,42.0,486120.0
2025-07-07 05:58:48.000,2025-07-07 05:59:53,2053380217493291244,,65.0,0.0,486320.0
2025-07-10 16:37:35.000,2025-07-10 16:38:52,2054628184548180204,,64.0,59.0,486700.0
2025-07-10 16:47:38.000,2025-07-10 16:48:01,2054630489700090092,,63.0,66.41088482409083,487510.0
2025-07-10 16:53:40.000,2025-07-10 16:54:07,2054632024542707948,,63.0,30.000000000000004,487890.0
2025-07-10 17:06:46.000,2025-07-10 17:07:21,2054635351380820204,,63.0,59.0,488360.0
2025-07-10 17:17:50.000,2025-07-10 17:18:32,2054638166081765612,,62.0,0.0,488850.0
2025-07-10 17:19:50.000,2025-07-10 17:20:34,2054638679191830764,,62.0,31.10805188070648,488910.0
2025-07-10 17:23:52.000,2025-07-10 17:24:36,2054639696482517228,,62.0,93.0,489220.0
2025-07-10 17:28:53.000,2025-07-10 17:29:40,2054640969927704812,,62.0,116.0,489850.0
2025-07-10 17:33:54.000,2025-07-10 17:34:46,2054642251669225708,,61.0,112.0,490660.0
2025-07-10 17:38:56.000,2025-07-10 17:39:50,2054643529434644716,,60.0,41.81446659299821,491250.0
2025-07-10 17:46:59.000,2025-07-10 17:47:59,2054645577748136172,,57.99999999999999,95.433584176508,492380.0
2025-07-11 08:33:25.000,2025-07-11 08:34:23,2054868648660812012,,55.00000000000001,32.0,494470.0
2025-07-11 08:39:28.000,2025-07-11 08:40:27,2054870176842678508,,55.00000000000001,72.0,494760.0
2025-07-11 08:44:28.000,2025-07-11 08:45:31,2054871450317242604,,55.00000000000001,66.0,495060.0
2025-07-11 08:49:08.000,2025-07-11 08:49:34,2054872471613685996,,,0.0,495210.0
2025-07-11 08:55:32.000,2025-07-11 09:48:05,2054887197718364396,,55.00000000000001,0.0,55.00000000000001
2025-07-11 09:55:11.000,2025-07-11 09:56:11,2054889234808127724,,54.0,35.34357695370616,495300.0
2025-07-13 10:14:02.000,2025-07-13 10:15:04,2055618761293054188,,54.0,0.0,495450.0
2025-07-15 04:51:09.000,2025-07-15 04:52:11,2056262281142092012,,54.0,55.08404995462599,495760.0
2025-07-15 04:52:10.000,2025-07-15 04:53:11,2056262534922551532,,53.0,68.0,495860.0
2025-07-15 04:57:11.000,2025-07-15 04:58:14,2056263805695967468,,53.0,76.0,496260.0
