time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),speed_kmh,fuel_value
2025-07-01 07:09:10.000,2025-07-01 07:09:57,2051223522889875688,,14.067795563841544,2415480.0
2025-07-01 16:48:22.000,2025-07-01 16:48:48,2051369192262762728,,101.0,2416150.0
2025-07-01 16:52:24.000,2025-07-01 16:52:50,2051370210254389480,,68.90923345700581,2416400.0
2025-07-02 05:20:02.002,2025-07-02 05:20:52,2051558457245171944,,78.0,2417070.0
2025-07-02 05:26:04.002,2025-07-02 05:26:38,2051559910671876328,,0.0,2417460.0
2025-07-02 12:57:36.000,2025-07-02 12:58:32,2051673633868300520,,33.387864458258996,2417940.0
2025-07-02 13:00:37.000,2025-07-02 13:01:35,2051674401409679592,,27.0,2418050.0
2025-07-02 14:46:29.000,2025-07-02 14:47:27,2051701041560453352,,128.0,2418870.0
2025-07-02 14:52:32.000,2025-07-02 14:53:31,2051702570485055720,,91.0,2419600.0
2025-07-02 15:14:42.000,2025-07-02 15:15:57,2051708214965174504,,53.0,2421420.0
2025-07-02 16:59:54.000,2025-07-02 17:01:00,2051734652955427048,,85.0,2423010.0
2025-07-02 17:07:58.000,2025-07-02 17:09:08,2051736699972665576,,58.0,2423620.0
2025-07-02 17:16:03.000,2025-07-02 17:16:40,2051738595735634152,,34.0,2423780.0
2025-07-02 17:23:07.000,2025-07-02 17:23:47,2051740384824197352,,66.0,2424270.0
2025-07-03 04:19:33.000,2025-07-03 04:20:29,2051905651260539112,,113.0,2425700.0
2025-07-03 05:04:57.000,2025-07-03 05:05:52,2051917069368492264,,35.52877700062351,2429380.0
2025-07-03 05:06:57.000,2025-07-03 05:07:54,2051917582843363560,,98.0,2429500.0
2025-07-03 06:08:39.000,2025-07-03 06:09:30,2051933086887411944,,84.0,2431600.0
2025-07-03 06:15:43.000,2025-07-03 06:16:18,2051934794459922664,,105.0,2432130.0
2025-07-03 06:21:45.000,2025-07-03 06:22:07,2051936260960305384,,50.0,2432730.0
2025-07-03 06:51:01.000,2025-07-03 06:52:04,2051943795502661864,,117.0,2435050.0
2025-07-03 06:55:05.000,2025-07-03 06:56:08,2051944819449839848,,31.30436393043886,2435370.0
2025-07-03 14:40:05.000,2025-07-03 14:40:31,2052061687674568936,,45.575879545889485,2437580.0
2025-07-03 16:16:58.000,2025-07-03 16:18:05,2052086241733804264,,102.15264187866929,2437830.0
2025-07-04 05:53:33.000,2025-07-04 05:54:17,2052291643897397480,,11.556482927642342,2440020.0
2025-07-04 05:54:33.000,2025-07-04 05:55:18,2052291899968225512,,1.0,2440050.0
2025-07-04 07:48:34.000,2025-07-04 07:49:25,2052320619529240808,,85.7439177217925,2441370.0
2025-07-04 07:51:35.000,2025-07-04 07:52:28,2052321386629742824,,67.11279300190756,2441480.0
2025-07-04 07:53:37.000,2025-07-04 07:54:30,2052321898519609576,,77.0,2441590.0
2025-07-04 07:55:37.000,2025-07-04 07:56:32,2052322410388078824,,25.01311833665665,2441630.0
2025-07-04 07:59:39.000,2025-07-04 08:02:04,2052323802557251816,,77.0,2441810.0
2025-07-04 08:09:48.000,2025-07-04 08:11:42,2052326223937863912,,84.0,2442220.0
2025-07-04 09:13:16.000,2025-07-04 09:14:06,2052341928871493864,,49.0,2443080.0
2025-07-04 09:45:34.000,2025-07-04 09:46:35,2052350103758668008,,62.0,2444330.0
2025-07-04 11:07:00.000,2025-07-04 11:08:07,2052370621295296744,,23.0,2444950.0
2025-07-04 14:03:52.000,2025-07-04 14:05:12,2052415185390502120,,13.838147505664038,2445970.0
2025-07-04 14:53:48.000,2025-07-04 14:54:16,2052427533882523880,,44.0,2446740.0
2025-07-05 12:05:08.000,2025-07-05 12:05:48,2052747526083363048,,86.0,2447060.0
2025-07-05 12:16:14.000,2025-07-05 12:17:00,2052750343149797608,,23.50744195521863,2447650.0
2025-07-05 12:20:15.000,2025-07-05 12:21:05,2052751372205883624,,42.0,2447780.0
2025-07-05 13:14:01.000,2025-07-05 13:15:10,2052764982197633256,,8.0,2448010.0
2025-07-05 13:41:24.000,2025-07-05 13:42:14,2052771795928645864,,26.0,2448400.0
2025-07-06 07:52:22.000,2025-07-06 07:53:05,2053046314278715624,,86.0,2449650.0
2025-07-06 07:58:24.000,2025-07-06 07:59:11,2053047849457025256,,14.0,2449940.0
2025-07-06 10:42:28.000,2025-07-06 10:42:53,2053089047979065576,,46.72226783630786,2450720.0
2025-07-07 11:40:06.000,2025-07-07 11:41:25,2053466164150927592,,123.0,2454300.0
2025-07-07 11:52:11.000,2025-07-07 11:52:35,2053468976121889000,,118.58914604258366,2455510.0
2025-07-07 11:58:13.000,2025-07-07 11:58:41,2053470510062780648,,75.0,2456040.0
2025-07-07 12:10:18.001,2025-07-07 12:11:18,2053473688094818536,,88.0,2456650.0
2025-07-07 12:16:21.000,2025-07-07 12:17:25,2053475223872995560,,30.011667602955793,2456830.0
2025-07-07 13:22:46.002,2025-07-07 13:23:51,2053491943212318952,,45.0,2457340.0
2025-07-07 13:28:48.000,2025-07-07 13:29:56,2053493473234960616,,77.0,2457660.0
2025-07-07 13:59:00.000,2025-07-07 14:00:22,2053501132482805992,,108.0,2460190.0
2025-07-07 16:06:50.000,2025-07-07 16:07:43,2053533182766530792,,98.0,2461240.0
2025-07-08 05:14:40.000,2025-07-08 05:15:35,2053731454072357096,,127.6769123448178,2462110.0
2025-07-08 16:39:05.000,2025-07-08 16:39:51,2053903656827371752,,48.46870427873842,2464050.0
2025-07-08 16:45:09.000,2025-07-08 16:45:37,2053905109947138280,,71.0,2464540.0
