time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),speed_kmh,fuel_value
2025-07-01 07:37:37.001,2025-07-01 07:38:38,2051230739147587840,,23.0,1700019.0
2025-07-01 07:42:39.000,2025-07-01 07:43:41,2051232011779080448,,63.0,1700352.0
2025-07-01 07:47:40.000,2025-07-01 07:48:46,2051233290580443392,,76.0,1700744.0
2025-07-01 07:52:41.000,2025-07-01 07:53:31,2051234486804562176,,77.0,1701157.0
2025-07-01 07:57:41.000,2025-07-01 07:58:37,2051235767484989696,,94.0,1701630.0
2025-07-01 08:18:46.000,2025-07-01 08:19:21,2051240988692988160,,60.99999999999999,1703598.0
2025-07-01 08:23:48.000,2025-07-01 08:24:30,2051242281809281280,,44.0,1704309.0
2025-07-01 08:28:49.000,2025-07-01 08:29:31,2051243546484277504,,65.0,1704770.0
2025-07-01 08:33:51.000,2025-07-01 08:34:36,2051244825969672448,,60.00000000000001,1705328.0
2025-07-01 11:12:59.000,2025-07-01 11:14:14,2051284999566524672,,29.48940347064888,1706349.0
2025-07-01 11:13:59.000,2025-07-01 11:15:15,2051285254630539520,,77.94329174563391,1706460.0
2025-07-01 11:17:00.000,2025-07-01 11:18:18,2051286021978456320,,86.87549000845748,1706977.0
2025-07-01 11:22:02.000,2025-07-01 11:22:22,2051287045044945152,,67.0,1707542.0
2025-07-01 11:27:03.000,2025-07-01 11:27:28,2051288326148866304,,84.0,1708281.0
2025-07-01 11:32:05.000,2025-07-01 11:32:32,2051289604258218240,,91.0,1708818.0
2025-07-01 11:58:12.000,2025-07-01 11:59:25,2051296367749382400,,48.0,1711555.0
2025-07-01 12:09:17.000,2025-07-01 12:09:43,2051298962329567488,,42.0,1711914.0
2025-07-02 11:27:38.000,2025-07-02 11:28:23,2051650945007288576,,77.18397155327281,1712565.0
2025-07-02 11:32:40.000,2025-07-02 11:33:26,2051652218767114496,,86.0,1712970.0
2025-07-02 11:43:44.000,2025-07-02 11:44:37,2051655032335728896,,82.0,1713746.0
2025-07-02 11:44:44.000,2025-07-02 11:45:38,2051655286401433856,,85.34388562045103,1713875.0
2025-07-02 11:47:45.000,2025-07-02 11:48:41,2051656053333999872,,48.261280226191,1714144.0
2025-07-02 11:48:46.000,2025-07-02 11:49:45,2051656322734145792,,49.0,1714263.0
2025-07-02 11:50:46.000,2025-07-02 11:51:47,2051656836230185216,,66.59238087006983,1714477.0
2025-07-02 11:53:47.000,2025-07-02 11:54:50,2051657603884466432,,24.453814194966267,1714787.0
2025-07-02 11:59:50.000,2025-07-02 12:00:56,2051659136822673664,,73.0,1715469.0
2025-07-02 12:04:51.000,2025-07-02 12:05:58,2051660405805285632,,66.0,1716040.0
2025-07-02 12:09:52.000,2025-07-02 12:11:03,2051661684631666944,,72.0,1716474.0
2025-07-02 12:20:56.000,2025-07-02 12:22:14,2051664498154012928,,47.0,1717303.0
2025-07-02 12:25:57.000,2025-07-02 12:27:17,2051665769971859712,,37.0,1717662.0
2025-07-02 13:12:01.000,2025-07-02 13:12:35,2051677169738301696,,19.0,1718667.0
2025-07-02 13:18:04.000,2025-07-02 13:18:39,2051678696296775936,,81.0,1719329.0
2025-07-02 13:23:04.000,2025-07-02 13:23:44,2051679977543483648,,29.0,1719856.0
2025-07-02 13:28:05.000,2025-07-02 13:32:22,2051682150113526016,,79.0,1720488.0
2025-07-02 13:32:06.000,2025-07-02 13:33:23,2051682405529420032,,76.93765549087273,1720982.0
2025-07-02 13:33:06.000,2025-07-02 13:34:24,2051682661264523520,,46.0,1721032.0
2025-07-02 13:35:07.000,2025-07-02 13:36:26,2051683172680204544,,73.36329458536797,1721214.0
2025-07-02 13:38:07.000,2025-07-02 13:38:28,2051683682758115584,,49.84659262780347,1721566.0
2025-07-02 13:41:08.000,2025-07-02 13:41:31,2051684449652965632,,71.32424206880799,1721880.0
2025-07-02 13:43:08.000,2025-07-02 13:43:32,2051684958732534016,,70.0,1722138.0
2025-07-02 13:48:09.000,2025-07-02 13:48:37,2051686239530402048,,83.0,1722556.0
2025-07-02 13:53:10.000,2025-07-02 13:53:43,2051687520592445696,,47.0,1722961.0
2025-07-02 13:58:11.000,2025-07-02 13:58:47,2051688796369682688,,79.0,1723506.0
2025-07-03 05:19:30.000,2025-07-03 05:20:22,2051920720057008384,,23.0,1724481.0
2025-07-03 05:37:19.000,2025-07-03 05:38:37,2051925314552398080,,19.151536851722668,1724746.0
2025-07-03 05:53:23.000,2025-07-03 05:53:53,2051929153804189952,,24.0,1726426.0
2025-07-03 05:54:24.000,2025-07-03 05:54:54,2051929409216479488,,44.87952736948027,1726465.0
2025-07-07 05:17:39.000,2025-07-07 05:18:58,2053369920061718784,,29.0,1733540.0
2025-07-07 05:38:44.000,2025-07-07 05:39:18,2053375036005482752,,85.0,1735518.0
2025-07-07 05:43:46.000,2025-07-07 05:44:22,2053376311598137600,,84.0,1736111.0
2025-07-07 05:48:46.000,2025-07-07 05:49:27,2053377592559485184,,45.0,1736577.0
2025-07-07 15:15:39.000,2025-07-07 15:16:15,2053520230306775296,,4.0,1737406.0
2025-07-07 15:31:45.000,2025-07-07 15:32:53,2053524417148895488,,77.0,1738100.0
2025-07-07 15:59:52.000,2025-07-07 16:00:53,2053531461499617536,,19.371924907554313,1741200.0
2025-07-07 16:03:44.000,2025-07-07 16:04:06,2053532273147379968,,0.0,1741326.0
2025-07-08 05:22:57.000,2025-07-08 05:23:54,2053733550095646976,,35.58063301376036,1741603.0
2025-07-08 05:40:03.000,2025-07-08 05:41:09,2053737891661644032,,25.731694518695942,1743166.0
2025-07-08 05:56:08.000,2025-07-08 05:57:25,2053741984639615232,,35.0,1745100.0
2025-07-08 06:01:09.000,2025-07-08 06:02:30,2053743262157504768,,83.0,1745791.0
2025-07-08 06:06:11.000,2025-07-08 06:06:34,2053744285320446208,,79.0,1746316.0
2025-07-08 06:11:12.000,2025-07-08 06:11:37,2053745556811137280,,44.0,1746869.0
2025-07-08 15:36:52.000,2025-07-08 15:38:04,2053888109807943936,,86.0,1747694.0
2025-07-08 15:41:52.000,2025-07-08 15:43:09,2053889389381107968,,93.0,1748696.0
2025-07-08 15:51:55.000,2025-07-08 15:52:19,2053891695166357760,,87.0,1749963.0
2025-07-08 15:58:57.000,2025-07-08 15:59:26,2053893484305481984,,53.452437541284176,1751387.0
2025-07-08 16:07:59.000,2025-07-08 16:08:34,2053895784067514624,,87.0,1752530.0
2025-07-08 16:13:01.000,2025-07-08 16:13:39,2053897062390710528,,73.0,1753228.0
2025-07-09 05:30:08.000,2025-07-09 05:30:34,2054097615079080192,,19.0,1754550.0
2025-07-09 06:07:34.000,2025-07-09 06:08:49,2054107240419295488,,83.36039311796627,1755841.0
2025-07-09 06:15:37.000,2025-07-09 06:16:57,2054109285662589184,,52.29678924851994,1756682.0
2025-07-09 06:20:38.000,2025-07-09 06:21:00,2054110306816442624,,84.0,1757296.0
2025-07-09 06:22:39.000,2025-07-09 06:23:02,2054110819695968512,,93.32600764258862,1757541.0
2025-07-09 07:03:49.000,2025-07-09 07:04:11,2054121172928643328,,42.7849148388451,1760216.0
2025-07-09 07:04:49.000,2025-07-09 07:05:12,2054121429892841728,,30.000000000000004,1760293.0
2025-07-09 15:38:31.000,2025-07-09 15:39:43,2054250913115259136,,68.0,1761247.0
2025-07-09 15:43:32.000,2025-07-09 15:44:46,2054252184454824192,,52.0,1761906.0
2025-07-09 15:52:34.000,2025-07-09 15:53:55,2054254483285737728,,77.43028761567285,1763070.0
2025-07-09 15:53:35.000,2025-07-09 15:54:56,2054254739264110848,,66.0,1763278.0
2025-07-09 16:14:42.000,2025-07-09 16:15:14,2054259850761945344,,90.0,1765541.0
2025-07-09 16:19:43.000,2025-07-09 16:20:18,2054261126048530688,,50.0,1766004.0
2025-07-10 05:48:40.000,2025-07-10 05:49:22,2054464733100327168,,78.0,1767930.0
2025-07-10 05:55:41.000,2025-07-10 05:56:29,2054466524323954944,,74.44486285936527,1768732.0
2025-07-10 05:58:42.000,2025-07-10 05:59:32,2054467289910149376,,78.0,1768973.0
2025-07-10 06:03:43.000,2025-07-10 06:04:35,2054468564684996864,,25.0,1769397.0
2025-07-10 07:29:19.000,2025-07-10 07:30:38,2054490218949509376,,74.0,1771704.0
2025-07-10 07:31:19.000,2025-07-10 07:31:39,2054490475708301568,,75.08750702216845,1772018.0
2025-07-10 07:37:23.000,2025-07-10 07:39:14,2054492383911215360,,73.71517467451092,1772581.0
2025-07-10 15:39:57.000,2025-07-10 15:40:29,2054613492182483200,,27.0,1773965.0
2025-07-10 15:44:58.000,2025-07-10 15:45:34,2054614771600392448,,93.0,1774894.0
2025-07-10 15:46:59.000,2025-07-10 15:47:36,2054615281824923904,,46.9426558921395,1775006.0
2025-07-10 16:21:08.000,2025-07-10 16:22:07,2054623968064995584,,37.0,1778926.0
